freq  i  field  SR124
7.0 3.71215 726.6350235 3.85731638398
7.0 3.70952 726.1345608 3.83667011734
7.0 3.70689 725.6340981 3.64278876968
7.0 3.70426 725.1336354 3.7285998154
7.0 3.70163 724.6331727 3.71117952792
7.0 3.699 724.13271 3.62601367803
7.0 3.69637 723.6322473 3.56601046561
7.0 3.69374 723.1317846 3.59923805099
7.0 3.69111 722.6313219 3.64246617176
7.0 3.68848 722.1308592 3.52342754067
7.0 3.68585 721.6303965 3.44181026786
7.0 3.68322 721.1299338 3.40438890958
7.0 3.68059 720.6294711 3.50955583027
7.0 3.67796 720.1290084 3.32212644094
7.0 3.67533 719.6285457 3.35728961381
7.0 3.6727 719.128083 3.26986557851
7.0 3.67007 718.6276203 3.210184964
7.0 3.66744 718.1271576 3.27083337225
7.0 3.66481 717.6266949 3.23212162231
7.0 3.66218 717.1262322 3.12824509328
7.0 3.65955 716.6257695 3.10727622872
7.0 3.65692 716.1253068 3.01920699759
7.0 3.65429 715.6248441 3.08179099334
7.0 3.65166 715.1243814 3.05178938713
7.0 3.64903 714.6239187 3.00469009136
7.0 3.6464 714.123456 3.00404489553
7.0 3.64377 713.6229933 2.93533153937
7.0 3.64114 713.1225306 2.92242762272
7.0 3.63851 712.6220679 2.8266160416
7.0 3.63588 712.1216052 2.85694024572
7.0 3.63325 711.6211425 2.73370784172
7.0 3.63062 711.1206798 2.76790322084
7.0 3.62799 710.6202171 2.79467884789
7.0 3.62536 710.1197544 2.75370891253
7.0 3.62273 709.6192917 2.70919040008
7.0 3.6201 709.118829 2.69499609177
7.0 3.61747 708.6183663 2.61144323146
7.0 3.61484 708.1179036 2.66531708348
7.0 3.61221 707.6174409 2.63886405434
7.0 3.60958 707.1169782 2.6378962606
7.0 3.60695 706.6165155 2.58047383151
7.0 3.60432 706.1160528 2.6001523044
7.0 3.60169 705.6155901 2.53240674199
7.0 3.59906 705.1151274 2.50530851702
7.0 3.59643 704.6146647 2.48659783788
7.0 3.5938 704.114202 2.4711131379
7.0 3.59117 703.6137393 2.46401598374
7.0 3.58854 703.1132766 2.42175565672
7.0 3.58591 702.6128139 2.39498002967
7.0 3.58328 702.1123512 2.37594675261
7.0 3.58065 701.6118885 2.30594300479
7.0 3.57802 701.1114258 2.38530209218
7.0 3.57539 700.6109631 2.35562308389
7.0 3.57276 700.1105004 2.29594246938
7.0 3.57013 699.6100377 2.15754796332
7.0 3.5675 699.109575 2.31271756103
7.0 3.56487 698.6091123 2.24561719445
7.0 3.56224 698.1086496 2.18819476536
7.0 3.55961 697.6081869 2.15399938624
7.0 3.55698 697.1077242 2.23884263821
7.0 3.55435 696.6072615 2.14496664458
7.0 3.55172 696.1067988 2.11625543004
7.0 3.54909 695.6063361 2.09851254465
7.0 3.54646 695.1058734 2.11883621337
7.0 3.54383 694.6054107 2.16658070497
7.0 3.5412 694.104948 2.01044331351
7.0 3.53857 693.6044853 2.10528710089
7.0 3.53594 693.1040226 2.01625007601
7.0 3.53331 692.6035599 2.02786360099
7.0 3.53068 692.1030972 1.9923778302
7.0 3.52805 691.6026345 1.93398760736
7.0 3.52542 691.1021718 2.00753993227
7.0 3.52279 690.6017091 1.98850665521
7.0 3.52016 690.1012464 1.93398760736
7.0 3.51753 689.6007837 1.94366554485
7.0 3.5149 689.100321 1.99463601562
7.0 3.51227 688.5998583 1.96237622399
7.0 3.50964 688.0993956 1.91914810322
7.0 3.50701 687.5989329 1.9843128823
7.0 3.50438 687.0984702 1.85011214914
7.0 3.50175 686.5980075 1.89075948659
7.0 3.49912 686.0975448 1.94108476152
7.0 3.49649 685.5970821 1.82849808875
7.0 3.49386 685.0966194 1.92140628863
7.0 3.49123 684.5961567 1.88333973452
7.0 3.4886 684.095694 1.81172299711
7.0 3.48597 683.5952313 1.84785396373
7.0 3.48334 683.0947686 1.89785664075
7.0 3.48071 682.5943059 1.85688670538
7.0 3.47808 682.0938432 1.76268811384
7.0 3.47545 681.5933805 1.80688402837
7.0 3.47282 681.0929178 1.83172406792
7.0 3.47019 680.5924551 1.7478486097
7.0 3.46756 680.0919924 1.81914274918
7.0 3.46493 679.5915297 1.68655500561
7.0 3.4623 679.091067 1.72333116806
7.0 3.45967 678.5906043 1.78333438048
7.0 3.45704 678.0901416 1.76752708259
7.0 3.45441 677.5896789 1.8094648117
7.0 3.45178 677.0892162 1.73300910555
7.0 3.44915 676.5887535 1.70462048892
7.0 3.44652 676.0882908 1.68623240769
7.0 3.44389 675.5878281 1.6904261806
7.0 3.44126 675.0873654 1.70236230351
7.0 3.43863 674.5869027 1.6804256452
7.0 3.436 674.08644 1.74333223887
7.0 3.43337 673.5859773 1.68881319102
7.0 3.43074 673.0855146 1.64752065775
7.0 3.42811 672.5850519 1.6088089078
7.0 3.42548 672.0845892 1.62332581403
7.0 3.42285 671.5841265 1.642681689
7.0 3.42022 671.0836638 1.64493987442
7.0 3.41759 670.5832011 1.62622919527
7.0 3.41496 670.0827384 1.62784218485
7.0 3.41233 669.5822757 1.7201051889
7.0 3.4097 669.081813 1.66365055356
7.0 3.40707 668.5813503 1.67526407854
7.0 3.40444 668.0808876 1.57493612659
7.0 3.40181 667.5804249 1.66494094522
7.0 3.39918 667.0799622 1.56138701411
7.0 3.39655 666.5794995 1.53009501623
7.0 3.39392 666.0790368 1.56364519952
7.0 3.39129 665.5785741 1.58364627033
7.0 3.38866 665.0781114 1.57138754951
7.0 3.38603 664.5776487 1.58525925991
7.0 3.3834 664.077186 1.57364573493
7.0 3.38077 663.5767233 1.55590284953
7.0 3.37814 663.0762606 1.51719109959
7.0 3.37551 662.5757979 1.4836409163
7.0 3.37288 662.0753352 1.59977616614
7.0 3.37025 661.5748725 1.50299679127
7.0 3.36762 661.0744098 1.41879873513
7.0 3.36499 660.5739471 1.55945142661
7.0 3.36236 660.0734844 1.54493452038
7.0 3.35973 659.5730217 1.47557596839
7.0 3.3571 659.072559 1.56558078702
7.0 3.35447 658.5720963 1.52848202665
7.0 3.35184 658.0716336 1.52364305791
7.0 3.34921 657.5711709 1.53235320165
7.0 3.34658 657.0707082 1.47557596839
7.0 3.34395 656.5702455 1.47815675172
7.0 3.34132 656.0697828 1.45654269133
7.0 3.33869 655.5693201 1.48235052463
7.0 3.33606 655.0688574 1.52364305791
7.0 3.33343 654.5683947 1.46815621632
7.0 3.3308 654.067932 1.49235106003
7.0 3.32817 653.5674693 1.50331938919
7.0 3.32554 653.0670066 1.39202310808
7.0 3.32291 652.5665439 1.5691293641
7.0 3.32028 652.0660812 1.4042818289
7.0 3.31765 651.5656185 1.4917058642
7.0 3.31502 651.0651558 1.41944393096
7.0 3.31239 650.5646931 1.47460817464
7.0 3.31074 650.2507146 1.45718788716
7.0 3.28074 644.5420146 1.39976545807
7.0 3.25074 638.8333146 1.31653519568
7.0 3.22074 633.1246146 1.33621366858
7.0 3.19074 627.4159146 1.37815139769
7.0 3.16074 621.7072146 1.29846971238
7.0 3.13074 615.9985146 1.26782291033
7.0 3.10074 610.2898146 1.33492327691
7.0 3.07074 604.5811146 1.31040583528
7.0 3.04074 598.8724146 1.22072361456
7.0 3.01074 593.1637146 1.27169408533
7.0 2.98074 587.4550146 1.27975903323
7.0 2.95074 581.7463146 1.26846810617
7.0 2.92074 576.0376146 1.33040690608
7.0 2.89074 570.3289146 1.27233928116
7.0 2.86074 564.6202146 1.13717075426
7.0 2.83074 558.9115146 1.32330975193
7.0 2.80074 553.2028146 1.17491471046
